Gene_name,GSM1178970,GSM1178971,GSM1178972,GSM1178973,GSM1178974,GSM1178975,GSM1178977,GSM1178978,GSM1178979,GSM1178980,GSM1178986,GSM1178987,GSM1178988,GSM1178989,GSM1178993,GSM1178995,GSM1178996,GSM1178998,GSM1178999,GSM1179001,GSM1179002,GSM1179003,GSM1179004,GSM1179006,GSM1179008,GSM1179010,GSM1179015,GSM1179017,GSM1179018,GSM1179021,GSM1179024,GSM1179025,GSM1179026,GSM1179027,GSM1179033,GSM1179035,GSM1179036,GSM1179037
RAB11FIP1,5.632553967000001,5.356888801,6.019053217000001,5.363287213,5.704383384,5.320492778999999,5.344234342,5.219232206,5.660809697,5.3207552289999995,5.153238794,5.293223612,5.3591270269999995,5.486503542,5.211574112,5.425421071000001,5.329768037,5.385016592,5.407288272000001,5.824986238999999,6.533837707999999,5.600986311000001,5.84825654,5.293670575,5.494445504,5.308492361,5.75684622,5.366758994,5.4843069689999995,5.340831948,5.1962520119999995,5.622619252000001,5.352372002,5.506686579,5.493036912000001,5.634523344,5.224266882,5.549849072000001
RB1CC1,7.428301846,7.246876489,7.441237413,6.886325857999999,7.232986779,6.6971996439999995,7.031330007999999,7.9461898479999995,6.816541431,6.696109423999999,7.227789202,7.163924703999999,7.281672575,7.077432582999999,6.673857477,7.038637302000001,7.140515675,7.380539572999999,6.134889498,7.407675065,7.479319788,6.65139068,7.20753713,6.549003757,7.352269572000001,7.294573613,7.78629371,6.859542202999999,7.053459776,6.275918056,7.248320077000001,6.804057501,6.870387771,6.742292567000001,7.044801242,7.038061595,6.76513174,7.088563904
RPS20,11.78686071,11.79194459,11.8161427,11.42255059,11.88243356,11.89420476,11.80792718,12.1553082,11.96761934,12.03501775,12.03705198,11.64382636,11.79549026,11.68566384,11.8141005,11.54051174,11.86703803,11.74891662,11.90354063,11.89217063,11.81698943,11.87849773,11.65741266,11.68165232,11.72376395,11.57211604,11.87869161,11.87289338,11.82585245,11.74323931,11.99393597,11.65706572,11.67463842,11.68561759,11.37517708,11.71584526,11.49510825,11.51276067
ARMC1,6.688063789,6.9709924029999994,6.972377845,7.120302377000001,6.832508125,6.933148127999999,6.90756311,6.778975518999999,6.550389991,6.282212463,6.125063604,6.787438055,6.564328532999999,6.727874675,6.660406372000001,6.670798346000001,7.14907974,6.755713482999999,6.098804445,7.0977841129999995,6.846930163,6.481719227,6.503175411,6.5791218670000005,7.035976219,6.976829459,7.090082605,6.712469222,6.712596305,6.432684559,7.124546425,6.899507667999999,6.587746843,6.478276665,6.707743542,6.261279922000001,6.68395443,6.682346105
PDE7A,4.858513896,5.432111937999999,4.709714295,4.8437894130000005,4.67876181,5.059797358,4.82249367,5.019419618,4.807769385,4.9393327639999995,5.0830855239999995,4.898642177,4.884800493999999,4.741676742,4.847363139,5.083883328,5.092408168,5.393095451000001,4.4065796839999996,5.746923477,5.545281142,4.97843986,5.445894605,5.094678101,5.417809075,5.562662952999999,5.449959697000001,5.070815496,4.747458438,4.65377999,5.0557162060000005,4.541497735,5.788671747,5.224750466000001,5.075333347,5.488366419,4.967200709,5.034829941
RBM12B,5.432737562000001,6.215949639,5.663944213,5.894720171,5.3665832380000005,5.860389324,5.752663077,5.999486406,5.681789172999999,5.9755206670000005,6.3942769539999995,5.774507251,5.718755955,5.794505786,6.22853473,6.2814757939999994,6.006435914,6.7054544510000005,5.058251084,6.1868397139999995,6.190313743,6.0891129170000005,5.689026795,6.037243136,6.240687427,6.136335805,6.061253907999999,5.651945029,5.718955557,5.639586257,6.335146568,5.334577985,6.145447907,5.750440667,6.1903811189999995,6.230539113,6.264102082000001,5.96519627
TP53INP1,10.04201291,8.597963663,9.642397339,10.15103019,9.118755302,9.354794245,9.564404483999999,10.228636400000001,9.274537241,9.345069411,9.386274388,9.982396422999999,9.027323466,9.423193687000001,9.038708453,9.343365524,9.320917727000001,9.347499728999999,9.275808761,8.879473747,9.079569796,9.209996498999999,10.35139109,9.572765711,9.98138715,9.791924821,9.763404329,8.97445282,9.87994426,9.106776307,8.925151375,9.608239777,9.040096224,9.124862957000001,9.459895994,8.919257561,9.103546154,9.617366365
RIDA,11.28395857,11.35548748,11.54517247,11.19774357,11.39917073,11.437616499999999,11.34440131,11.43661633,11.53888423,10.92229503,11.15718923,11.130327699999999,11.12736628,11.05684785,11.15821692,11.17701367,11.26116719,10.86191602,10.39091393,11.32128594,10.82333744,10.88351349,11.28593453,10.93363022,11.28045861,10.01471187,11.30438661,11.09841169,10.73032028,11.09793393,11.33747076,11.18524549,10.92762931,10.97454537,11.14076147,10.69206972,11.1267894,10.49837481
STK3,6.897563292,7.202073763,6.521513881000001,7.191622668,6.914607266,7.005632072999999,6.898285566,7.400365963,6.9036114589999995,6.399541192,7.290711235,7.341064577999999,7.030274287,7.028038002000001,7.116906442,7.1350533789999995,7.119365333999999,7.218736633,6.65066931,7.045857519,6.8534312779999995,6.648777027,7.120757271,7.181790209,6.885817286,7.3603741320000005,7.489262886000001,7.152659985,7.004787911,6.344852008999999,7.4414153810000006,6.707741821,7.061727736,6.822841427,6.839450077,7.018457432000001,7.080763093,6.675451952
COX6C,8.48892602,8.853784206,9.07768618,8.33984231,8.644772887,8.889406808,9.20298052,8.992346187,8.744312573,8.469118943,8.562031497000001,8.613617528999999,8.236090714,8.643749125,8.341936257,8.682986755,8.401315805,8.316640166000001,8.034526063,8.351431086,8.790446877,8.513830022999999,8.112705129,8.441361457000001,8.602542369,8.218574788,7.823571245,7.330982815,8.469936046,8.250322792999999,8.554205626,8.370315763999999,8.54192257,7.935411074,8.486582302999999,8.365159259,8.372721872,8.2656159
PABPC1,10.41675593,10.1373004,10.12084369,9.986520624,10.19625418,9.810384929,10.1172981,10.24297725,10.30700978,9.517670571,10.24972905,10.1460205,10.29604172,10.09138494,10.32028857,10.18333503,10.1460205,10.03920084,9.915216284,10.11547415,10.15321422,10.05122095,10.24156144,10.04078626,9.929938226,10.25771546,10.23049293,10.04917349,9.898136054,10.07363699,10.08950697,10.45689036,10.30738928,10.07240087,10.04478102,10.42207668,10.03725937,10.187284199999999
ZNF706,6.68810097,7.374345735,6.160960337000001,7.208807918,6.794483567,7.101340813999999,6.956628153,7.501986856,7.28516812,6.60997514,6.886206126,6.9972838479999995,7.233989381000001,6.697815242999999,6.375552619,7.1106978729999994,7.3343640610000005,7.211782851000001,6.759897395,7.134614795,7.024607617999999,6.981125791,7.048789865,6.907779647999999,7.36182572,6.830528216,7.379029695,7.239709112999999,6.693447245,6.521866623999999,7.315009087000001,6.428175962,6.698887516,6.69081627,7.003922291,7.048062809,6.95088212,6.7685961820000005
KLF10,8.478673914,8.199166006,7.890118468,8.548479554,8.249394549,7.894182434,8.791010395,8.957895757000001,8.626477807,7.4935994710000005,8.056749611,8.96217896,8.547842334,7.704665454,7.8978455,8.020429098,8.713167145,8.696814222,8.329848692,8.019964253,8.012700851,8.333405991000001,8.952571433,8.641954998,8.01068939,8.370628241,8.460923673,8.594452532,9.105182464,7.911935086000001,7.689994888999999,7.38089969,8.165423075,7.681404022000001,8.716436231,8.251523225,7.738457649,8.787183085
AZIN1,8.440465328,8.281986632,7.804287195,7.413885562000001,8.15151823,7.682695828,8.021984632999999,8.276496637000001,7.684852676,7.310191989,7.870321269,8.041017685,7.954841331,7.87886362,7.619588479,8.106796082,8.117699979,8.236152595,7.13923521,7.633207045,8.102922772000001,7.59740405,7.997103957,7.802241049,7.898103537000001,8.563658842999999,8.21502166,7.447975738999999,7.739992513,7.108989607000001,8.445151204,7.795165122,7.875859773999999,7.298582833999999,8.098608494,8.163673682999999,8.106978234,8.282146219
EIF3E,7.8003666979999995,7.74838656,7.122512549,7.335491165,7.356937028,7.068171774,7.680082308999999,8.201162697000001,7.695134475,7.137613572999999,7.369366501,7.55325062,7.432101225,7.175630995,7.3360612960000005,7.54988698,7.4500186610000005,7.768652737000001,6.826477124,7.637525728,7.6972187729999995,7.083868465,7.542709481,6.970392489,7.396656738,7.319101702999999,7.140244308,7.471529035,7.802813027999999,7.148649744,7.66164776,7.9465145470000005,7.532990273999999,7.245583259,7.407273237,7.37397905,7.221411959,7.085401009
EIF3H,9.030854551000001,9.19761269,8.744160587,8.809973046,9.026097164,8.803465724,9.068319084,9.146448572999999,8.986913413,8.698271686,8.942709185,9.035184349,9.024717807,9.108716259,8.852456775,9.014629345,8.985878546,9.080546177999999,8.650158435,9.0874586,9.068270144,8.784661168,8.853962323,8.943968169,8.885427315,9.02201858,9.026067459,8.821305374,9.073044168,8.625068244,9.176512948,8.980363975,9.012706344,8.55039208,8.996807022,8.985095523,8.773955248,8.908226552
TNFRSF11B,6.102977285,6.353889926,6.207913876,5.574277426,6.4415709020000005,5.853361007999999,5.906765932999999,5.691640934,5.508430522,6.0457045570000005,5.91451078,5.494137215,5.7855501789999995,6.183815986,5.616978946000001,5.6602789929999995,5.622819968,6.013739204,5.362508441,6.379648119,6.410947386,5.191434717,6.257575843,5.785043269,5.275500203,7.948117688,6.048124072,5.608787035,6.175669843,5.46537461,6.0203833620000005,5.531572369,6.037294676,5.244916674,5.517486787999999,6.448230149,5.540835641,6.4037977239999995
ZHX1,8.292046178,8.465622401000001,7.865391617999999,8.317828619,8.365808735,8.073975934,8.176266768,8.400526281,8.013114274,7.79120159,8.422171442,8.391397859,8.158209512,8.187575655,7.904662591,8.354182425,8.513763502,8.422232714,7.481629466,8.180094339,8.332062488,8.091925206,8.282902287999999,8.31422931,8.627765186,8.052917671,8.414116996,7.825765999,8.371929744,7.717265082999999,8.511055399,8.191973053,8.116784386,8.041721054,8.20379676,8.047086295,8.155359292,8.473898875
FBXO32,5.112881831,4.847835595,5.045800132,4.83393375,4.7743046730000005,5.158304786,4.7447676539999994,5.573233545,5.205499595,4.801707489,5.539520511,5.115734304,5.381086695,5.851317312999999,4.5839115669999995,5.673608217000001,5.516602142999999,5.0411150430000005,5.214854455,5.378343459,5.55611444,5.306676133,4.742864961,5.120425695,5.407898186000001,4.881644167,5.759004977000001,5.099933625,4.476929097,5.20840204,4.996366271,4.698132309,5.13682029,4.250134861,5.451820768999999,5.317099061,5.137538588,5.465047656
FAM49B,6.896059656,7.28196015,6.654239686,6.586279716,7.281915456,6.61327981,6.758074552999999,6.92244299,6.41121967,6.314681469,7.050481733,6.944553759,6.8275453520000005,7.129801497000001,6.726837386000001,7.11260502,6.90875058,7.046274417999999,6.481909465,7.055470112,7.087546462000001,6.774662601,7.684390475,7.215983712000001,7.008042843999999,7.658395669,7.5768801539999995,6.701277942000001,6.8682381029999995,6.298753557,6.678518099,6.86067885,7.182174581,6.767028229,7.0065554279999995,7.218964468999999,7.010003417,7.177117168
SLA,5.319493976,5.43642042,4.573750585,4.293501766,5.220382709,4.69845742,4.499926814,4.89407243,4.877585278,4.806472763,5.1085266119999995,6.380419272999999,5.209992336,6.6424948210000005,5.135063103,4.830648018,4.967659927,5.8287024,4.600294798999999,4.76093984,5.048067033,5.07975783,6.314073497000001,5.382290361,4.924619451,6.361231251,5.0940504760000005,5.152748991,4.7925748,4.9890939030000006,4.374671977,5.908769032,6.059470991,4.85705274,5.331250992,5.915982189,5.000140963,6.481658542999999
ST3GAL1,9.585904517000001,9.517073129,9.354998925,8.933370751,9.459027465,9.571367701,9.645120555,9.844281443,9.542304952,9.143763924,8.911735269,9.095988809,9.523366578,9.316993421,9.570105114,8.746037925,8.768934656,9.135197566,9.511825828,8.520216772000001,8.442805822,8.886618496,9.255159506,8.691019543,9.017192786,7.85381805,8.821176139,8.675224733,8.741253641,9.479627969,9.564956387,9.980046111,9.33279558,9.194439167999999,9.34037179,9.076586822000001,9.123874967999999,9.040025847999999
SLC45A4,3.358156904,4.709543823,4.425502956,3.095639401,4.0482508489999995,4.182815299,4.194152833,4.213517241,4.260403305,4.299403562,4.240144402,3.826214018,3.618266387,4.345957523,4.314500723,4.024698213,4.4827029739999995,4.105163037,4.65196551,5.147424175,4.640417735,5.007620747,4.874102823,5.05885848,4.3331492119999995,4.378195691,4.720876494,4.462073378,4.969744764,4.900085827,3.9542097939999996,4.495242687,4.551118525,4.28386892,3.733585705,4.574374054,4.697047039,5.222817658
MAFA,4.814260648,4.643176124,4.99384013,4.706757015,5.173136025,4.404149657,4.713881217,4.366641111,4.799804259,4.815626238,4.715597591,4.17455891,4.4496279439999995,4.271417629,4.614814905,4.952756643,4.77136695,4.219777383,5.078667935,4.339411627,4.446966198999999,4.768526126,4.497231521000001,4.465497232,4.267025217,4.456252022,4.205212406,3.873200176,4.539704904,4.921429406000001,4.229217773999999,5.265590858,4.338122587,4.867398375,4.876790166,4.590811848,4.558690223999999,4.600934996
NAPRT,7.838721269,7.453337726,7.658964499,7.984839367999999,7.61415189,7.673509673,7.927304942,7.32193794,7.750166189,7.794188618,7.481488679,7.799771797999999,7.70923683,8.16796053,7.87122313,7.842051825,7.735861825,7.303670102999999,8.488260202000001,7.691156911,6.856008599,7.665911027000001,8.086888988,8.018612288,7.722669154,7.056181044,7.432248383999999,7.736304368,7.273412185,8.599848997999999,7.772022625,8.37944588,7.708657079,7.962570502,7.975522209,7.507134678,8.058189752,7.82721077
PYCR3,5.988925477,5.76313826,6.5824863460000005,6.035737137000001,6.16037085,6.225805386,6.411589567,6.0196516739999995,6.162519908999999,6.459974915,6.037915055,6.098758195,6.061520572999999,6.16647884,5.977543534,6.0800832289999995,6.192082517,5.91527014,6.529177334,5.879381201,5.990960961,6.409037791,5.8959212370000005,6.067014812,6.261157343,6.486803398999999,5.527358054,5.773564837,5.777253022999999,6.552285342999999,6.281719626,6.082233634,6.095780828,5.93881008,6.266002837,5.880093702000001,6.1377841570000005,6.231015009
TSTA3,7.422201997,7.967506489,8.193561942999999,7.766511584,8.58449165,7.7917795729999995,8.071491548,7.43995119,7.75354719,8.01227093,7.361498711,7.966463011,8.163939228,8.111753997000001,8.082919703,8.150698002999999,7.907731036,7.6593104389999995,8.108083814,8.018147392000001,7.817412559,8.210177695,7.6784240729999995,8.168400414,8.158040276,7.8859786739999995,7.58888661,7.923673657999999,7.554628296000001,8.225347402,8.118845692999999,7.459501491,7.9070914839999995,7.694763677999999,7.938901431000001,7.74845677,7.780046779,8.217929102000001
FAM83H,6.084116271,5.9029580710000005,6.80691957,6.424517186,6.103999547999999,6.216043725,6.468044635,5.987490954,6.246351605,6.427423323999999,6.0868176929999995,5.79259777,6.163932722,6.24180578,6.295496054,6.302293227000001,6.059110089,5.975230402999999,6.664669131,5.767165355,6.521727151,6.640905856,6.096683315,6.222997127,6.529547147000001,5.519586392999999,5.84811698,6.30142942,5.961743306,6.701312009,6.293399383,6.721067733,6.243688099999999,6.7190470829999995,6.222449556,6.144695102999999,6.213022546,6.215801626
PUF60,7.488772616,7.2988101720000005,7.803991795,7.430756854,7.697390117,7.657225039,7.5219001389999995,7.206116431,7.627255825,7.7067155970000005,7.286493439,7.452739731,7.447444355,7.365271452999999,7.566721652000001,7.477720578,7.463934325,7.173335716,7.863612392,7.4192558260000006,7.258425371,7.718337797999999,7.36964138,7.70248489,7.450543607999999,7.693835851,7.330026426,7.465127469,7.252704152000001,7.52659156,7.375987812999999,7.523768426,7.492091029,7.395108017999999,7.5186883170000005,7.449361392,7.767571917000001,7.574145186
NRBP2,7.513801986,7.497323832999999,8.341785263,8.454128718,7.556816266,8.455146683999999,7.818193057999999,7.430348598999999,8.262001881,8.567874189,8.108584852,7.55740881,7.855821538,8.023459155,8.480437602,7.549486281,7.132725338999999,7.690570032,9.008578181,7.691629796,7.724509733,8.162390734,7.975478535,7.985531746,7.405570745,7.540677635,6.925849352999999,7.775300552999999,8.239513975,8.549192442,7.421404607,8.039350614,7.906105282,8.308860337999999,7.554821931,7.66620263,8.041324185,8.097251397
SHARPIN,7.496965652,7.239084019,7.563888754,7.460090423,7.589117133999999,7.722589732,7.594725015,6.893851982999999,7.797476208,7.608362313,7.179289634,7.280655648,7.606492127999999,7.716547166000001,7.445218502,7.105331994,7.404482322000001,6.7017291210000005,7.934637844,7.001934266,6.931735959,7.60832717,7.141136792999999,7.253014597000001,7.034620262000001,6.88017134,7.07368638,7.697325377,7.528498759,7.831606739,7.212042267,8.015319434,7.503153861,7.879540991,7.39515741,7.471386813,7.57358334,7.552299504
CPSF1,7.070931617,6.869542784,7.370493077000001,7.535911959,6.6667332539999995,7.625817732000001,7.1024858879999995,6.988572747999999,7.18925992,7.468547547999999,6.878549361,7.198223396,7.563096463,7.3865319760000006,7.651517285,6.933242308,7.1582684389999995,6.647846759,7.8031214989999995,7.069373025,6.837578753,7.465505353999999,7.314386935,6.912241737,6.822813126000001,6.812541926000001,6.412926613,7.732617437,7.076517647999999,7.24661966,7.468787391,7.490318235,7.379041202000001,7.656768218,7.31221345,7.277008101,7.4394612229999995,7.220322741
SLC39A4,5.390365936,4.673080422,5.3471109089999995,5.675794521,5.663665342000001,5.204296982,5.199799582,4.864986105,5.179425041,5.652004452000001,5.13572457,5.169316255,5.5114029879999995,5.433458197,5.519577883999999,5.02952025,5.317515384,4.399146683000001,5.624705457999999,4.93275947,4.8106489880000005,4.919475901,5.294350997,4.93506745,4.919061634,4.930750559,4.606210764,5.239899974,5.3552217319999995,5.868024297000001,5.111367898,5.891559393,5.673820685,5.567029017,5.247345777,5.1799854419999996,5.490898091,4.945149188
ARHGAP39,4.708526043,4.287953974,4.8265954319999995,4.600994738,4.803820117,4.5442969269999995,4.419065227,4.53212147,4.863274888,4.834682766999999,4.572112632,4.266714089,4.589495086,4.672726773,4.712116016,4.606953229,4.57093332,4.403806403,5.061256028,4.094701766,4.739225523,4.702068849,4.6096287380000005,4.712542315,4.767769521,4.897740057,4.478903217,5.049068909,4.598671321,4.547514093999999,4.400349755,4.734552594,4.418827355,4.473421344,4.514106922,4.686785513,4.5157392210000005,4.44878675
DOCK8,6.367667721,6.727545119,5.669151413,5.604858212000001,6.6387446720000005,5.749594626,6.326455942000001,5.91926649,6.283553011,6.794853247000001,6.413463052999999,6.682835945,6.222061605,6.887114107,6.408108424,6.414101124,6.253533077999999,6.4542318210000005,6.018402035,7.049016715,7.21995195,6.5267943829999995,7.282523253,6.833462496,6.2483258820000005,6.472431867999999,7.095546013,6.53540258,6.2597312910000005,6.062415667000001,5.706448846,6.244554572999999,7.404033149,6.517354415,6.538830009,7.4059139510000005,6.88368186,6.941360583
IL33,5.803697323,6.279463173,5.21930051,5.292524615,6.261591642000001,5.316783755,5.4657933860000005,6.223096471,5.399646721,4.619183523999999,6.931467842000001,6.17659732,6.31614027,6.237858706,4.987038784,6.223107112999999,5.693891978,6.639494506,4.8902036110000004,5.930895122000001,6.1039914920000005,4.66070158,6.537100562999999,6.083891822000001,5.676190772000001,7.319132995,6.421548704,5.236913422,6.370466816,5.455053464,5.351299848,6.51440666,6.078353945,5.481577326,6.153935351,6.164761232,5.656775071,5.816655672
ACER2,5.362769587,5.158057974,5.009494946,5.067985949,5.262586263,4.951359897,4.768391827,4.532685845,4.933328641,5.039310521,5.452070526,4.826893747,5.310004523,5.757442492000001,5.01000214,5.088063569,5.541606611000001,5.245290443,5.114353741,5.445971277999999,5.047224234,5.021079745,5.406553257000001,4.854851215,5.346362616,5.713677897999999,6.054131775,5.713076771,5.51525359,4.846117779,5.8693913989999995,5.159837341,5.683810309,5.19006208,4.817695383999999,4.85410503,5.252111623999999,4.905045333
MTAP,5.735789829,6.024302761,5.433957769,5.872330814,5.212268745,5.6086245560000005,5.59617768,6.02021897,5.668870924,5.443742314,5.272799102,5.363148212,5.528864936000001,5.337046055,5.59938585,5.76821332,5.651130865,5.8699638620000005,5.050334011,5.694908041000001,5.9020400529999995,5.722431645,5.476167393,5.555016998999999,5.641686977999999,6.407282676,5.590915261,5.642706767999999,5.578276634,5.257681595,6.018064497999999,5.411877121,5.746686363999999,5.910216983,5.692790142000001,5.952777281,5.765000357999999,5.622419623
ACO1,10.51915483,10.492968699999999,10.76876104,10.5926186,10.55792175,10.41921001,10.59328321,10.53731638,10.22739886,10.19446935,10.49526535,10.44903694,10.6985052,10.64728507,10.16511972,10.41788889,10.29876251,10.36017214,9.971615161,10.38881079,10.59826158,10.00372677,10.15227714,10.25991006,10.33654357,9.913029827999999,10.4696042,10.33074699,10.08556394,10.41294096,10.66394087,10.70121414,10.44056246,10.20418125,10.47432785,10.43113154,10.53532966,10.20212998
UBE2R2,8.920846787,8.898561838,8.957950118,8.732458071,9.068086908,8.636573073,9.083740784,8.980108778,9.089172689,8.114302542,8.662308889,8.783137292000001,8.857029837999999,9.022722669,8.818961737999999,9.108252506,8.923644027,8.771784298,8.763101176000001,8.933007618,8.859407083999999,8.84956524,9.162420876,8.746184511000001,8.874280831,8.880250496,8.672787589,8.890499745,8.707556265,9.155697341,9.057778792999999,9.570913178,8.849698927,9.228137257,9.132700822,9.152138198,9.028230565,9.036410632
DNAJB5,5.770086721,5.615493602999999,5.915499424,5.733632032999999,5.811249221000001,5.915618041,6.05963914,5.483130797,5.518821438,5.625932655,5.5773385929999995,5.911183621,5.945402028999999,5.684285527999999,5.597095348,5.767615545,5.753313184,5.741151244,5.9862011829999995,5.484399048999999,5.62938069,5.791368331,6.217223149,5.8300092,6.167122389,6.62630382,5.986225338,5.965976924,5.737937754,6.1247318879999995,5.3164817730000005,5.923046352,5.940770822,5.859219938,5.877673636,5.857947047000001,5.832400691,5.773380211
UNC13B,6.728759955,7.047098494,7.635593987000001,7.132561776,7.229371252999999,7.024853251000001,7.381294013,6.914203896,6.947970075,7.350597747,6.7788397929999995,7.226463345,7.579850202,7.261335046,7.24737299,7.350279855,7.362418795,7.226653258,7.02966172,7.330119688,7.860813902,7.167695017000001,7.065994706000001,7.221442827000001,7.582423137,6.875121364,6.744849219,7.323371767,6.849374924,7.1641048739999995,7.392126475,7.011318932999999,7.345402572999999,7.02822425,7.231968932000001,7.003863633,7.2767643920000005,7.270747538999999
CREB3,7.272963686000001,7.0237716070000005,7.2025179999999995,7.012359187,7.755516888,6.961727524,7.24182194,7.017758432999999,6.726143587,6.8085071489999995,6.760940732999999,7.2087399770000005,7.35233123,7.54477401,6.747154457000001,7.4486336810000005,7.567589006,6.942548622,7.2085464770000005,7.11816137,7.323658224,6.864339685,7.067618552000001,6.6454699370000005,7.176966506,7.485903414,6.778117758,7.147494606,7.431869469,7.559921945,6.582542312999999,7.348921435,7.217401343,7.129151492999999,7.456623641,7.228539619,7.210936808,7.336178339
CLTA,6.887747705,7.055109436,7.493799515,6.986945474,7.232737923999999,7.191602216000001,7.149008341,7.096879649,7.303000562,7.159186655,7.006037525,7.023736564,7.085200864,7.051721786,7.392075663,7.118768016000001,7.096625716,7.169622114,6.969780835,7.202794295,7.166285962000001,7.498388718999999,7.251637927000001,7.046075355,7.211504904,7.546658752000001,7.086058743,7.224140665,7.345307439,6.974624885,7.063406671,7.122152402999999,7.090446247,7.2179688429999995,6.961007842000001,7.066731533,7.122654493,7.185826585
TRMT10B,4.630276053,4.786701903,4.510278275,5.260283104,4.835378887,5.362625237,4.866273027,4.832952071,5.01887706,5.118998761,4.915513087,4.730155798,5.131056763,4.751722463,5.195654981000001,5.130597184,5.071654251,4.99763947,4.892249564,5.375385607999999,4.8497813910000005,4.8979762000000004,4.694407756,4.958237145,4.6734761680000005,4.93066551,4.4710786360000006,5.019992171,4.817836679,4.5678660330000005,5.20770276,4.369438954,4.724324884,5.376753154,4.678748294,4.74894777,4.8393136,5.008303713
ALDH1B1,9.883350107,10.5050215,9.707477072,10.15136126,10.17056471,9.912868215,10.36072568,9.913883861,10.05875784,10.20724214,9.876826932,10.33276191,10.55829116,10.04387368,9.983112263999999,10.19843242,10.43701281,9.339688223,9.87082771,9.777637793,10.9437304,10.01886579,10.33261295,10.50432339,10.6808814,8.96542123,10.37689981,10.05471354,10.08773704,9.808276608,10.35438929,9.656484552,10.03368509,9.716109688,10.03966848,9.847175979,10.328475599999999,10.13833705
TJP2,8.527348526,8.358864641,7.879573457,8.287872577,7.910670047000001,8.389611014,8.214088742000001,8.335037847999999,8.341141242,7.657086796000001,8.318917726,8.426409891,8.276074311,8.199254176,8.122418778,8.400236729,8.090158568,8.195777384,8.03002218,8.237585102,8.077364112,7.951979224,7.977088843,8.240183533,7.957087679,8.784989493,8.284073951,8.187668863999999,7.9251753229999995,7.946490517000001,8.541352307,7.758381684,8.407957426,7.752372759,8.082134646,7.970651086,8.165477773,8.003858946
CHCHD2P9,3.314855425,3.2050225130000003,3.557038134,3.270737983,3.916851448,3.318203502,2.9831568089999996,3.230522455,3.448090019,3.6066105139999998,2.984446396,2.936652434,3.016294522,3.272209202,3.004473027,2.977863967,3.091401833,2.818547819,3.301273738,2.9850391,3.026701975,2.8483315410000003,3.2978834939999997,2.824127395,2.820921462,2.954642691,2.651840678,2.940148174,3.236894369,2.8086295480000003,3.043676893,3.162195615,2.918287929,3.261733801,3.071431622,2.892911377,2.823258285,3.0098951730000003
IDNK,8.829167131,8.702544965,8.45038761,8.006932366000001,8.867097538,8.406580584,8.886114605,8.816469774,8.505322776,7.521791907000001,8.173926798,8.223915615,8.184686722,8.652754462,8.589962124,8.274743229,8.468828708,8.68443412,7.88354097,7.851193401000001,7.576843328,8.31417918,8.276906171,8.367989007,7.994256236,7.744460157000001,7.83158031,7.35597223,8.310669656,7.858825547,8.441199374,8.928020126,8.398198498,8.499435089,8.670535567,8.499435089,8.562346881,8.592295564
RMI1,4.872344425,5.633991696,5.307669001,4.920064045,5.438228975,4.87470055,5.16975329,5.722637864,5.109443146,4.452826295,5.263379825,4.821001599,5.094683451,5.338318052,4.559364821,5.302969475,5.542661262999999,5.581793042999999,4.868216441,5.067569445,5.0449052839999995,4.924749552,4.8421597510000005,5.356551286,5.3239548569999995,4.988332042,5.226640391,4.708919433,4.926059087,4.348999248,5.588668574,4.812180227,5.14283276,4.82155896,5.587741843,4.992735359,5.53167909,5.179063781
CTSL,10.06566566,9.772253706,9.884671785,9.11029524,9.947788746,9.833937987,9.99127296,9.900919314,9.790157881,9.560389627000001,10.53181456,9.899583428,10.09515544,10.17379665,9.565217687,9.953545205,9.679668822,10.1371879,10.09845836,9.447790122999999,9.726406228,9.750729536,10.52152125,10.09801247,9.705925561,10.74554813,10.02451921,9.998054672,9.779737769,10.16707919,9.965803807,10.01258621,10.20106683,9.90807395,9.920297017000001,9.911153233,10.02672609,10.03232066
SPIN1,8.23497847,8.366909481,7.780323622,8.427650363,8.464124031,8.016572447,8.084705422999999,8.302416962999999,8.194269087,7.760924317000001,8.374168281000001,8.16933315,8.433998629,8.316031476000001,7.856097049,8.465967707,8.542800935,8.76043444,7.458093105,8.592976686,8.485149451,8.078297437,8.458521992,8.611753647,8.511220066,8.002838369,8.866091792,8.236368615,8.161209055,7.69570291,8.336049195,8.148019748,8.174294416,8.263763958,8.626424355,8.241579241,8.340321282,8.328575827
FAM120A,7.9592548039999995,7.730666542000001,7.952052922999999,7.821225156000001,7.980253641,7.923317871,7.759540765,7.783972587,8.005979392,7.801824756,7.9362003660000005,7.977945906,7.934615342000001,7.95756249,7.878048263999999,8.000895141,7.801380288,7.8406432729999995,7.982408022,7.844106388999999,8.050986463,7.70189305,7.995792814,7.824736061,7.860386244,7.935080836,8.089624635,8.201011005,7.928694812000001,7.8609162360000004,7.985592724,8.372021897,8.034628191,7.839228672999999,7.9749194160000005,7.917729641,7.959738977000001,8.070360713
RAD23B,8.826698557,8.837099345,8.870506068,8.853352391,8.901708454,8.708906872,8.674532914,8.74118589,8.662637249,8.490459074,8.589782677999999,8.842082158,8.753223472,8.768021044,8.59844502,8.818509704,8.979706961,8.865428367,8.67489855,8.69138601,8.765791156,8.750367015,8.62711281,8.857204428,8.934809528999999,8.696287321,8.815915581,8.685521498,8.63652325,8.651076323,8.736620197,8.590177802000001,8.783791026,8.627683088,8.752024067999999,8.741761217999999,8.876737175,8.631044203
